Subject;Catalog;Descr;Section;Course ID;Exam Date;Start Time;End Time;Facil ID;Exam Type;Tot Enrl;Acad Org;Term
ECON; 511;ECONOMETRICS I;01;000924;20.01.2023;15:00:00;18:00:00;SNAA11;FIN;11;GSSSH;2221
ECON; 513;ADVANCED ECONOMETRICS;01;000478;23.01.2023;11:45:00;14:45:00;SCIZ32;FIN;6;GSSSH;2221
ECON; 540;BANKING AND REGULATION;01;004425;1.12.2022;19:00:00;22:00:00;SNAA22;MID;0;GSSSH;2221
ECON; 540;BANKING AND REGULATION;01;004425;20.01.2023;18:15:00;21:15:00;SOSB11;FIN;0;GSSSH;2221
ECON; 540;BANKING AND REGULATION;01;004425;20.01.2023;18:15:00;21:15:00;SOSB07;FIN;0;GSSSH;2221
ECON; 540;BANKING AND REGULATION;02;004425;1.12.2022;19:00:00;22:00:00;SNAA22;MID;9;GSSSH;2221
ECON; 540;BANKING AND REGULATION;02;004425;20.01.2023;18:15:00;21:15:00;SOSB07;FIN;9;GSSSH;2221
ECON; 540;BANKING AND REGULATION;02;004425;20.01.2023;18:15:00;21:15:00;SOSB11;FIN;9;GSSSH;2221
ECSA; 220;GLOBAL BUSINESS STRATEGY;01;004499;19.01.2023;15:00:00;18:00:00;SOSB07;FIN;43;CASE;2221
EFIN; 301;CORPORATE FINANCE;01;000837;4.12.2022;08:30:00;11:30:00;SNAA21;MID;24;CASE;2221
EFIN; 301;CORPORATE FINANCE;01;000837;16.01.2023;15:00:00;18:00:00;SOSB10;FIN;24;CASE;2221
EFIN; 301;CORPORATE FINANCE;01;000837;16.01.2023;15:00:00;18:00:00;SOSB11;FIN;24;CASE;2221
EFIN; 301;CORPORATE FINANCE;02;000837;4.12.2022;08:30:00;11:30:00;SNAA22;MID;11;CASE;2221
EFIN; 301;CORPORATE FINANCE;02;000837;16.01.2023;15:00:00;18:00:00;SOSB10;FIN;11;CASE;2221
EFIN; 301;CORPORATE FINANCE;02;000837;16.01.2023;15:00:00;18:00:00;SOSB10;FIN;11;CASE;2221
EFIN; 301;CORPORATE FINANCE;02;000837;16.01.2023;15:00:00;18:00:00;SOSB11;FIN;11;CASE;2221
EFIN; 304;INVEST MANAG;01;001483;10.11.2022;19:00:00;22:00:00;SOSB10;MID;39;CASE;2221
EFIN; 304;INVEST MANAG;01;001483;19.01.2023;11:45:00;14:45:00;SNAA51;FIN;39;CASE;2221
EFIN; 304;INVEST MANAG;01;001483;10.11.2022;19:00:00;22:00:00;SOSB16;MID;39;CASE;2221
EFIN; 304;INVEST MANAG;01;001483;19.01.2023;11:45:00;14:45:00;SNAA21;FIN;39;CASE;2221
EFIN; 403;FIN. MARKETS&INSTITUTIONS;01;001029;7.11.2022;19:00:00;22:00:00;SNAA52;MID;4;CASE;2221
EFIN; 403;FIN. MARKETS&INSTITUTIONS;01;001029;18.01.2023;11:45:00;14:45:00;SOSB10;FIN;4;CASE;2221
EFIN; 403;FIN. MARKETS&INSTITUTIONS;01;001029;18.01.2023;11:45:00;14:45:00;SOSB10;FIN;4;CASE;2221
EFIN; 403;FIN. MARKETS&INSTITUTIONS;02;001029;7.11.2022;19:00:00;22:00:00;SNAA52;MID;22;CASE;2221
EFIN; 403;FIN. MARKETS&INSTITUTIONS;02;001029;18.01.2023;11:45:00;14:45:00;SOSB10;FIN;22;CASE;2221
EFIN; 403;FIN. MARKETS&INSTITUTIONS;02;001029;7.11.2022;19:00:00;22:00:00;SNAA42;MID;22;CASE;2221
EFIN; 403;FIN. MARKETS&INSTITUTIONS;02;001029;18.01.2023;11:45:00;14:45:00;SOSB11;FIN;22;CASE;2221
ELEC; 100;INTRO TO ELEC. ENGINEERIN;01;001450;21.01.2023;08:30:00;11:30:00;SNAB149;FIN;91;CE;2221
ELEC; 198;TEAC. ELECTRCL&ELECTRNCS ENG.;02;004092;18.01.2023;11:45:00;14:45:00;ENGB06;FIN;1;CE;2221
ELEC; 201;SIGNALS AND SYSTEMS;01;000278;26.11.2022;08:30:00;11:30:00;SOSB07;MID;117;CE;2221
ELEC; 201;SIGNALS AND SYSTEMS;01;000278;26.11.2022;08:30:00;11:30:00;SOSB08;MID;117;CE;2221
ELEC; 201;SIGNALS AND SYSTEMS;01;000278;16.01.2023;18:15:00;21:15:00;ENGZ50;FIN;117;CE;2221
ELEC; 201;SIGNALS AND SYSTEMS;01;000278;24.12.2022;11:45:00;14:45:00;ENGZ50;MID;117;CE;2221
ELEC; 202;CIRCUITS;01;000731;22.12.2022;19:00:00;22:00:00;SCIZ24;MID;33;CE;2221
ELEC; 202;CIRCUITS;01;000731;24.11.2022;19:00:00;22:00:00;SCIZ24;MID;33;CE;2221
ELEC; 202;CIRCUITS;01;000731;21.01.2023;11:45:00;14:45:00;ENGB29;FIN;33;CE;2221
ELEC; 205;DIGITAL SYSTEM DESIGN;01;004500;21.11.2022;19:00:00;22:00:00;ENGZ50;MID;157;CE;2221
ELEC; 205;DIGITAL SYSTEM DESIGN;01;004500;25.01.2023;11:45:00;14:45:00;SOS186;FIN;157;CE;2221
ELEC; 230;PROGRAMMING  FOR ENGINEERS;01;003343;27.11.2022;15:00:00;18:00:00;SNAB149;MID;60;CE;2221
ELEC; 230;PROGRAMMING  FOR ENGINEERS;01;003343;19.01.2023;18:15:00;21:15:00;SNAB149;FIN;60;CE;2221
ELEC; 301;SYSTEMS, CONTROL&COMMUNICATN;01;000944;26.11.2022;08:30:00;11:30:00;SOSB11;MID;25;CE;2221
ELEC; 301;SYSTEMS, CONTROL&COMMUNICATN;01;000944;19.01.2023;18:15:00;21:15:00;CASEZ24;FIN;25;CE;2221
ELEC; 310;MICROELECTRONIC CIRCUITS AND D;01;001651;27.12.2022;19:00:00;22:00:00;SOSB08;MID;70;CE;2221
ELEC; 310;MICROELECTRONIC CIRCUITS AND D;01;001651;3.12.2022;15:00:00;18:00:00;SNAA22;MID;70;CE;2221
ELEC; 310;MICROELECTRONIC CIRCUITS AND D;01;001651;27.12.2022;19:00:00;22:00:00;SOSB07;MID;70;CE;2221
ELEC; 310;MICROELECTRONIC CIRCUITS AND D;01;001651;16.01.2023;11:45:00;14:45:00;SOSB11;FIN;70;CE;2221
ELEC; 310;MICROELECTRONIC CIRCUITS AND D;01;001651;16.01.2023;11:45:00;14:45:00;SOSB08;FIN;70;CE;2221
ELEC; 317;EMBEDDED SYSTEMS;01;001653;17.01.2023;15:00:00;18:00:00;SOSB07;FIN;24;CE;2221
ELEC; 317;EMBEDDED SYSTEMS;01;001653;17.01.2023;15:00:00;18:00:00;SOSB07;FIN;24;CE;2221
ELEC; 402;RANDOM PROCESSES;01;002099;19.01.2023;15:00:00;18:00:00;SNAA21;FIN;66;CE;2221
ELEC; 402;RANDOM PROCESSES;01;002099;19.01.2023;15:00:00;18:00:00;SNAA21;FIN;66;CE;2221
ELEC; 405;LINEAR SYSTEM THEORY;01;001542;17.01.2023;11:45:00;14:45:00;ENGB16;FIN;5;CE;2221
ELEC; 405;LINEAR SYSTEM THEORY;01;001542;21.11.2022;19:00:00;22:00:00;SNAB119;MID;5;CE;2221
ELEC; 411;DIGITAL COMMUNICATIONS;01;000897;23.11.2022;19:00:00;22:00:00;SCIZ07;MID;10;CE;2221
ELEC; 411;DIGITAL COMMUNICATIONS;01;000897;25.01.2023;18:15:00;21:15:00;SCIZ07;FIN;10;CE;2221
ELEC; 411;DIGITAL COMMUNICATIONS;01;000897;19.12.2022;19:00:00;22:00:00;SCIZ07;MID;10;CE;2221
ELEC; 411;DIGITAL COMMUNICATIONS;01;000897;25.01.2023;18:15:00;21:15:00;SCIZ07;FIN;10;CE;2221
ELEC; 421;PHOTONICS AND LASERS;01;000281;30.12.2022;19:00:00;22:00:00;SCI103;MID;12;CE;2221
ELEC; 421;PHOTONICS AND LASERS;01;000281;19.01.2023;11:45:00;14:45:00;SCIZ24;FIN;12;CE;2221
ELEC; 421;PHOTONICS AND LASERS;01;000281;7.11.2022;19:00:00;22:00:00;SCI103;MID;12;CE;2221
ELEC; 431;ADAPTIVE SIGNAL PROCESSING;01;003604;16.01.2023;15:00:00;18:00:00;CASEB13;FIN;3;CE;2221
ELEC; 431;ADAPTIVE SIGNAL PROCESSING;01;003604;21.11.2022;19:00:00;22:00:00;SNAB119;MID;3;CE;2221
ELEC; 435;OPTOELECTRONICS;01;003605;26.11.2022;15:00:00;18:00:00;ENGB29;MID;14;CE;2221
ELEC; 435;OPTOELECTRONICS;01;003605;5.01.2023;19:00:00;22:00:00;ENGB29;MID;14;CE;2221
ELEC; 438;INTEGRATED PHOTONIC STRUCTURES;01;003608;19.01.2023;15:00:00;18:00:00;SNA122;FIN;1;CE;2221
ELEC; 438;INTEGRATED PHOTONIC STRUCTURES;01;003608;19.01.2023;15:00:00;18:00:00;SNA122;FIN;1;CE;2221
ELEC; 447;BIOMEDICAL SIGNAL PROCESSING;01;004405;27.11.2022;08:30:00;11:30:00;ENGZ50;MID;32;CE;2221
ELEC; 447;BIOMEDICAL SIGNAL PROCESSING;01;004405;4.01.2023;19:00:00;22:00:00;SNAA21;MID;32;CE;2221
ELEC; 501;RANDOM PROCESSES;01;001945;19.01.2023;15:00:00;18:00:00;SNAA21;FIN;13;GSSE;2221
ELEC; 501;RANDOM PROCESSES;01;001945;19.01.2023;15:00:00;18:00:00;SNAA21;FIN;13;GSSE;2221
ELEC; 505;LINEAR SYSTEM THEORY;01;000188;21.11.2022;19:00:00;22:00:00;SNAB119;MID;5;GSSE;2221
ELEC; 505;LINEAR SYSTEM THEORY;01;000188;17.01.2023;11:45:00;14:45:00;ENGB16;FIN;5;GSSE;2221
ELEC; 511;DIGITAL COMMUNICATIONS;01;000062;25.01.2023;18:15:00;21:15:00;SCIZ07;FIN;6;GSSE;2221
ELEC; 511;DIGITAL COMMUNICATIONS;01;000062;23.11.2022;19:00:00;22:00:00;SCIZ07;MID;6;GSSE;2221
ELEC; 511;DIGITAL COMMUNICATIONS;01;000062;25.01.2023;18:15:00;21:15:00;SCIZ07;FIN;6;GSSE;2221
ELEC; 511;DIGITAL COMMUNICATIONS;01;000062;19.12.2022;19:00:00;22:00:00;SCIZ07;MID;6;GSSE;2221
ELEC; 521;PHOTONICS AND LASERS;01;000210;7.11.2022;19:00:00;22:00:00;SCI103;MID;11;GSSE;2221
ELEC; 521;PHOTONICS AND LASERS;01;000210;30.12.2022;19:00:00;22:00:00;SCI103;MID;11;GSSE;2221
ELEC; 521;PHOTONICS AND LASERS;01;000210;19.01.2023;11:45:00;14:45:00;SCIZ24;FIN;11;GSSE;2221
ELEC; 531;ADAPTIVE SIGNAL PROCESSING;01;003619;21.11.2022;19:00:00;22:00:00;SNAB119;MID;6;GSSE;2221
ELEC; 531;ADAPTIVE SIGNAL PROCESSING;01;003619;16.01.2023;15:00:00;18:00:00;CASEB13;FIN;6;GSSE;2221
ELEC; 535;OPTOELECTRONICS;01;003621;26.11.2022;15:00:00;18:00:00;ENGB29;MID;15;GSSE;2221
ELEC; 535;OPTOELECTRONICS;01;003621;5.01.2023;19:00:00;22:00:00;ENGB29;MID;15;GSSE;2221
ELEC; 538;INTEGRATED PHOTONIC STRUCTURES;01;003625;19.01.2023;15:00:00;18:00:00;SNA122;FIN;4;GSSE;2221
ELEC; 538;INTEGRATED PHOTONIC STRUCTURES;01;003625;19.01.2023;15:00:00;18:00:00;SNA122;FIN;4;GSSE;2221
ELEC; 547;BIOMEDICAL SIGNAL PROCESSING;01;004406;27.11.2022;08:30:00;11:30:00;ENGZ50;MID;28;GSSE;2221
ELEC; 547;BIOMEDICAL SIGNAL PROCESSING;01;004406;4.01.2023;19:00:00;22:00:00;SNAA21;MID;28;GSSE;2221
ENGL; 101;FIRST YEAR ENGLISH;01;004496;19.01.2023;15:00:00;18:00:00;SNAA52;FIN;43;ELC;2221
ENGR; 200;PROB.&RANDOM VARI. ENG.;01;000285;16.01.2023;15:00:00;18:00:00;SNAB173;FIN;94;CE;2221
ENGR; 200;PROB.&RANDOM VARI. ENG.;01;000285;23.12.2022;19:00:00;22:00:00;SOSB07;MID;94;CE;2221
ENGR; 200;PROB.&RANDOM VARI. ENG.;01;000285;16.01.2023;15:00:00;18:00:00;ENGZ50;FIN;94;CE;2221
ENGR; 200;PROB.&RANDOM VARI. ENG.;01;000285;22.11.2022;19:00:00;22:00:00;SNAA43;MID;94;CE;2221
ENGR; 200;PROB.&RANDOM VARI. ENG.;01;000285;22.11.2022;19:00:00;22:00:00;SNAA52;MID;94;CE;2221
ENGR; 200;PROB.&RANDOM VARI. ENG.;01;000285;16.01.2023;15:00:00;18:00:00;SNAB172;FIN;94;CE;2221
ENGR; 200;PROB.&RANDOM VARI. ENG.;01;000285;23.12.2022;19:00:00;22:00:00;SOSB08;MID;94;CE;2221
ENGR; 200;PROB.&RANDOM VARI. ENG.;02;000285;23.12.2022;19:00:00;22:00:00;SNAA21;MID;121;CE;2221
ENGR; 200;PROB.&RANDOM VARI. ENG.;02;000285;23.12.2022;19:00:00;22:00:00;SNAA22;MID;121;CE;2221
ENGR; 200;PROB.&RANDOM VARI. ENG.;02;000285;16.01.2023;15:00:00;18:00:00;ENGZ50;FIN;121;CE;2221
ENGR; 200;PROB.&RANDOM VARI. ENG.;02;000285;22.11.2022;19:00:00;22:00:00;SNAA21;MID;121;CE;2221
ENGR; 200;PROB.&RANDOM VARI. ENG.;02;000285;22.11.2022;19:00:00;22:00:00;SNAA22;MID;121;CE;2221
ENGR; 201;STATISTICS FOR ENGINEERS;01;000286;22.01.2023;18:15:00;21:15:00;SOSB08;FIN;84;CE;2221
ENGR; 201;STATISTICS FOR ENGINEERS;01;000286;22.01.2023;18:15:00;21:15:00;SOSB07;FIN;84;CE;2221
ENGR; 400;CORPOR DYNAMICS FOR ENGR;01;000836;18.01.2023;18:15:00;21:15:00;SOSB11;FIN;69;CE;2221
ENGR; 400;CORPOR DYNAMICS FOR ENGR;01;000836;18.01.2023;18:15:00;21:15:00;SOSB10;FIN;69;CE;2221
ENGR; 421;INTRO. TO MACHINE LEARNING;01;004003;25.11.2022;19:00:00;22:00:00;SOSB08;MID;93;CE;2221
ENGR; 421;INTRO. TO MACHINE LEARNING;01;004003;25.01.2023;08:30:00;11:30:00;ENGZ50;FIN;93;CE;2221
ENGR; 421;INTRO. TO MACHINE LEARNING;01;004003;25.11.2022;19:00:00;22:00:00;SOSB07;MID;93;CE;2221
ENGR; 421;INTRO. TO MACHINE LEARNING;01;004003;25.11.2022;19:00:00;22:00:00;SOSB10;MID;93;CE;2221
ENGR; 421;INTRO. TO MACHINE LEARNING;01;004003;29.12.2022;19:00:00;22:00:00;ENGZ50;MID;93;CE;2221
ENGR; 421;INTRO. TO MACHINE LEARNING;01;004003;25.01.2023;08:30:00;11:30:00;ENGZ50;FIN;93;CE;2221
EQUR; 101;QUAN REAS USING COMP;01;001927;16.01.2023;18:15:00;21:15:00;ENGZ21;FIN;28;CE;2221
EQUR; 101;QUAN REAS USING COMP;01;001927;26.11.2022;15:00:00;18:00:00;ENGZ21;MID;28;CE;2221
EQUR; 102;MATH FOR EVERYDAY LIFE;01;001605;9.11.2022;10:00:00;11:10:00;SCIZ24;MID;74;CS;2221
EQUR; 102;MATH FOR EVERYDAY LIFE;01;001605;21.12.2022;10:00:00;11:10:00;SCIZ24;MID;74;CS;2221
EQUR; 102;MATH FOR EVERYDAY LIFE;01;001605;17.01.2023;08:30:00;11:30:00;SNAB172;FIN;74;CS;2221
EQUR; 102;MATH FOR EVERYDAY LIFE;01;001605;17.01.2023;08:30:00;11:30:00;SNAB119;FIN;74;CS;2221
ETHC; 103;HUMAN RIGHTS;01;001187;21.01.2023;18:15:00;21:15:00;SOSB10;FIN;88;CSSH;2221
ETHC; 103;HUMAN RIGHTS;01;001187;21.01.2023;18:15:00;21:15:00;SOSB11;FIN;88;CSSH;2221
FREN; 201;FRENCH I : BEGINNERS;01;001054;24.01.2023;08:30:00;11:30:00;SNAA22;FIN;27;CSSH;2221
FREN; 201;FRENCH I : BEGINNERS;01;001054;5.12.2022;19:00:00;22:00:00;SNAA21;MID;27;CSSH;2221
FREN; 201;FRENCH I : BEGINNERS;02;001054;24.01.2023;08:30:00;11:30:00;SNAA22;FIN;24;CSSH;2221
FREN; 201;FRENCH I : BEGINNERS;02;001054;5.12.2022;19:00:00;22:00:00;SNAA21;MID;24;CSSH;2221
FREN; 201;FRENCH I : BEGINNERS;03;001054;5.12.2022;19:00:00;22:00:00;SNAA21;MID;23;CSSH;2221
